"","classification_id","user_name","subject_ids","workflow_version","task_index","task","task_label","array.index","choice","answers.HOWMANY","answers.ESTIMATEOFSNOWDEPTHSEETUTORIALORFIELDGUIDE","answers.ANTLERSPRESENT","answers.HOWMANYPEOPLE","answers.WHATTYPEOFHUMAN","workflow_id","id","class.count","round","Imj1","Imj2","Img3","CamNum","SD_card_num","Event"
"1323",295423836,"Lambchop",53235901,"11.8",1,"T0",NA,1,"COTTONTAILRABBIT","1","DUSTING10CM",NA,NA,NA,16695,"74564832",5,"R2","C43_SD22_R2_0097.JPG","C43_SD22_R2_0098.JPG","C43_SD22_R2_0099.JPG","43","22","494"
"1324",295424077,"Lambchop",53236064,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566416",5,"R2","C48_SD64_R2_IMG_0130.JPG","C48_SD64_R2_IMG_0131.JPG","C48_SD64_R2_IMG_0132.JPG","48","64","657"
"1325",295424125,"Lambchop",53235942,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564897",5,"R2","C46_SD93_R2_IMG_0009.JPG","C46_SD93_R2_IMG_0010.JPG","C46_SD93_R2_IMG_0011.JPG","46","93","535"
"1326",295424157,"Lambchop",52256938,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73346710",5,"R1","C28_SD18_R1_0712.JPG","C28_SD18_R1_0713.JPG","C28_SD18_R1_0714.JPG","28","18","370"
"1327",295424196,"Lambchop",52256860,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73480516",5,"R1","C28_SD18_R1_0589.JPG","C28_SD18_R1_0590.JPG","C28_SD18_R1_0591.JPG","28","18","329"
"1328",295424240,"Lambchop",52257329,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72973252",5,"R1","C37_SD6_R1_0052.JPG","C37_SD6_R1_0053.JPG","C37_SD6_R1_0054.JPG","37","6","556"
"1329",295424421,"Lambchop",53235820,"11.8",1,"T0",NA,1,"COYOTE","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566170",5,"R2","C37_SD72_R2_0049.JPG","C37_SD72_R2_0050.JPG","C37_SD72_R2_0051.JPG","37","72","413"
"1330",295424683,"Lambchop",53235519,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563204",5,"R2","C31_SD95_R2_IMG_0064.JPG","C31_SD95_R2_IMG_0065.JPG","C31_SD95_R2_IMG_0066.JPG","31","95","112"
"1331",295424743,"Lambchop",53236323,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74566611",5,"R2","C52_SD57_R2_0487.JPG","C52_SD57_R2_0488.JPG","C52_SD57_R2_0489.JPG","52","57","916"
"1332",295424803,"Lambchop",53235501,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","RECREATIONALIST",16695,"74566446",5,"R2","C31_SD95_R2_IMG_0010.JPG","C31_SD95_R2_IMG_0011.JPG","C31_SD95_R2_IMG_0012.JPG","31","95","94"
"1333",295424951,"Lambchop",53236098,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563891",5,"R2","C49_SD84_R2_IMG_0085.JPG","C49_SD84_R2_IMG_0086.JPG","C49_SD84_R2_IMG_0087.JPG","49","84","691"
"1334",295424990,"Lambchop",53235946,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74565306",5,"R2","C46_SD93_R2_IMG_0018.JPG","C46_SD93_R2_IMG_0019.JPG","C46_SD93_R2_IMG_0020.JPG","46","93","539"
"1335",295425077,"Lambchop",53235998,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564792",5,"R2","C47_SD85_R2_0082.JPG","C47_SD85_R2_0083.JPG","C47_SD85_R2_0084.JPG","47","85","591"
"1336",295425176,"Lambchop",52259806,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72972678",5,"R1","C52_SD69_R1_0103.JPG","C52_SD69_R1_0104.JPG","C52_SD69_R1_0105.JPG","52","69","1823"
"1337",295425206,"Lambchop",52256976,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72891060",5,"R1","C28_SD18_R1_0766.JPG","C28_SD18_R1_0767.JPG","C28_SD18_R1_0768.JPG","28","18","388"
"1338",295425240,"Lambchop",53236241,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564411",5,"R2","C52_SD57_R2_0241.JPG","C52_SD57_R2_0242.JPG","C52_SD57_R2_0243.JPG","52","57","834"
"1339",295425276,"Lambchop",52256373,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72995517",5,"R1","C27_SD25_R1_0010.JPG","C27_SD25_R1_0011.JPG","C27_SD25_R1_0012.JPG","27","25","89"
"1340",295425324,"Lambchop",52256671,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73510405",5,"R1","C28_SD18_R1_0301.JPG","C28_SD18_R1_0302.JPG","C28_SD18_R1_0303.JPG","28","18","233"
"1341",295425359,"Lambchop",53235863,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563996",5,"R2","C42_SD14_R2_0043.JPG","C42_SD14_R2_0044.JPG","C42_SD14_R2_0045.JPG","42","14","456"
"1342",295425512,"Lambchop",52259582,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488508",5,"R1","C48_SD71_R1_0205.JPG","C48_SD71_R1_0206.JPG","C48_SD71_R1_0207.JPG","48","71","1700"
"1343",295425512,"Lambchop",52259582,"11.8",1,"T0",NA,2,"HUMAN",NA,NA,NA,"1","HUNTER",16695,"73488508",5,"R1","C48_SD71_R1_0205.JPG","C48_SD71_R1_0206.JPG","C48_SD71_R1_0207.JPG","48","71","1700"
"1344",295425564,"Lambchop",52257583,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73366569",5,"R1","C41_SD65_R1_0025.JPG","C41_SD65_R1_0026.JPG","C41_SD65_R1_0027.JPG","41","65","682"
"1345",295425603,"Lambchop",53235464,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74563742",5,"R2","C28_SD66_R2_0013.JPG","C28_SD66_R2_0014.JPG","C28_SD66_R2_0015.JPG","28","66","57"
"1346",295425653,"Lambchop",52257547,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72975474",5,"R1","C39_SD62_R1_0019.JPG","C39_SD62_R1_0020.JPG","C39_SD62_R1_0021.JPG","39","62","667"
"1347",295425701,"Lambchop",53235611,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563623",5,"R2","C32_SD68_R2_0190.JPG","C32_SD68_R2_0191.JPG","C32_SD68_R2_0192.JPG","32","68","204"
"1348",295425750,"Lambchop",52256497,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72974224",5,"R1","C28_SD18_R1_0049.JPG","C28_SD18_R1_0050.JPG","C28_SD18_R1_0051.JPG","28","18","149"
"1349",295425783,"Lambchop",53235982,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565247",5,"R2","C47_SD85_R2_0034.JPG","C47_SD85_R2_0035.JPG","C47_SD85_R2_0036.JPG","47","85","575"
"1350",295425838,"Lambchop",53236021,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565413",5,"R2","C48_SD64_R2_IMG_0001.JPG","C48_SD64_R2_IMG_0002.JPG","C48_SD64_R2_IMG_0003.JPG","48","64","614"
"1351",295425838,"Lambchop",53236021,"11.8",1,"T0",NA,2,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74565413",5,"R2","C48_SD64_R2_IMG_0001.JPG","C48_SD64_R2_IMG_0002.JPG","C48_SD64_R2_IMG_0003.JPG","48","64","614"
"1352",295428033,"Lambchop",52256751,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73487905",5,"R1","C28_SD18_R1_0442.JPG","C28_SD18_R1_0443.JPG","C28_SD18_R1_0444.JPG","28","18","280"
"1353",295428121,"Lambchop",53236007,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564918",5,"R2","C47_SD85_R2_0109.JPG","C47_SD85_R2_0110.JPG","C47_SD85_R2_0111.JPG","47","85","600"
"1354",295428475,"Lambchop",52256909,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72890749",5,"R1","C28_SD18_R1_0673.JPG","C28_SD18_R1_0674.JPG","C28_SD18_R1_0675.JPG","28","18","357"
"1355",295428564,"Lambchop",52259370,"11.8",1,"T0",NA,1,"FOXRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488306",5,"R1","C47_SD76_R1_0031.JPG","C47_SD76_R1_0032.JPG","C47_SD76_R1_0033.JPG","47","76","1586"
"1356",295428632,"Lambchop",53235546,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563840",5,"R2","C31_SD95_R2_IMG_0145.JPG","C31_SD95_R2_IMG_0146.JPG","C31_SD95_R2_IMG_0147.JPG","31","95","139"
"1357",295444518,"not-logged-in-31e16eb287b4ffb1ca90",52259506,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","HUNTER",16695,"72891109",5,"R1","C48_SD71_R1_0097.JPG","C48_SD71_R1_0098.JPG","C48_SD71_R1_0099.JPG","48","71","1664"
"1358",295445997,"not-logged-in-55ae157a3c2f63b38675",53235838,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564681",5,"R2","C41_SD21_R2_IMG_0025.JPG","C41_SD21_R2_IMG_0026.JPG","C41_SD21_R2_IMG_0027.JPG","41","21","431"
"1359",295447078,"not-logged-in-aea918de891c6370f352",52259825,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73030851",5,"R1","C52_SD69_R1_0127.JPG","C52_SD69_R1_0128.JPG","C52_SD69_R1_0129.JPG","52","69","1831"
"1360",295447309,"not-logged-in-aea918de891c6370f352",52260326,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72975092",5,"R1","C54_SD77_R1_0955.JPG","C54_SD77_R1_0956.JPG","C54_SD77_R1_0957.JPG","54","77","2176"
"1361",295448597,"not-logged-in-6f8274f36b045fa598d3",52257319,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72973261",5,"R1","C37_SD6_R1_0040.JPG","C37_SD6_R1_0041.JPG","C37_SD6_R1_0042.JPG","37","6","552"
"1362",295449327,"not-logged-in-a70311b318cd2b188886",53236096,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566415",5,"R2","C49_SD84_R2_IMG_0079.JPG","C49_SD84_R2_IMG_0080.JPG","C49_SD84_R2_IMG_0081.JPG","49","84","689"
"1363",295449900,"not-logged-in-3bffb6c085e7bb3d0cd1",52256544,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72976680",5,"R1","C28_SD18_R1_0118.JPG","C28_SD18_R1_0119.JPG","C28_SD18_R1_0120.JPG","28","18","172"
"1364",295450230,"not-logged-in-3bffb6c085e7bb3d0cd1",53236320,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565671",5,"R2","C52_SD57_R2_0478.JPG","C52_SD57_R2_0479.JPG","C52_SD57_R2_0480.JPG","52","57","913"
"1365",295450776,"not-logged-in-3569c1f6e75b96dc3fd0",53236200,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566451",5,"R2","C52_SD57_R2_0118.JPG","C52_SD57_R2_0119.JPG","C52_SD57_R2_0120.JPG","52","57","793"
"1366",295451024,"not-logged-in-3569c1f6e75b96dc3fd0",52259459,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73347814",5,"R1","C48_SD71_R1_0019.JPG","C48_SD71_R1_0020.JPG","C48_SD71_R1_0021.JPG","48","71","1638"
"1367",295481638,"Dilligaf69",52257620,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72972073",5,"R1","C41_SD65_R1_0067.JPG","C41_SD65_R1_0068.JPG","C41_SD65_R1_0069.JPG","41","65","696"
"1368",295481638,"Dilligaf69",52257620,"11.8",1,"T0",NA,2,"REPTILEORAMPHIBIAN",NA,NA,NA,NA,NA,16695,"72972073",5,"R1","C41_SD65_R1_0067.JPG","C41_SD65_R1_0068.JPG","C41_SD65_R1_0069.JPG","41","65","696"
"1369",295482015,"Dilligaf69",52256932,"11.8",1,"T0",NA,1,"BLACKBEAR","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72955182",5,"R1","C28_SD18_R1_0700.JPG","C28_SD18_R1_0701.JPG","C28_SD18_R1_0702.JPG","28","18","366"
"1370",295482296,"Dilligaf69",52257247,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455256",5,"R1","C34_SD63_R1_IMG_0016.JPG","C34_SD63_R1_IMG_0017.JPG","C34_SD63_R1_IMG_0018.JPG","34","63","513"
"1371",295482594,"Dilligaf69",53236179,"11.8",1,"T0",NA,1,"RACCOON","1","1020CM",NA,NA,NA,16695,"74564711",5,"R2","C52_SD57_R2_0055.JPG","C52_SD57_R2_0056.JPG","C52_SD57_R2_0057.JPG","52","57","772"
"1372",295482826,"Dilligaf69",53235433,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74566375",5,"R2","C23_SD80_R2_IMG_0028.JPG","C23_SD80_R2_IMG_0029.JPG","C23_SD80_R2_IMG_0030.JPG","23","80","26"
"1373",295483970,"Dilligaf69",53236156,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565198",5,"R2","C51_SD24_R2_0097.JPG","C51_SD24_R2_0098.JPG","C51_SD24_R2_0099.JPG","51","24","749"
"1374",295484422,"Dilligaf69",52256440,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72589242",5,"R1","C27_SD25_R1_0100.JPG","C27_SD25_R1_0101.JPG","C27_SD25_R1_0102.JPG","27","25","119"
"1375",295484536,"Dilligaf69",52256480,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"73153068",5,"R1","C28_SD18_R1_0001.JPG","C28_SD18_R1_0002.JPG","C28_SD18_R1_0003.JPG","28","18","133"
"1376",295484693,"Dilligaf69",53236253,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565326",5,"R2","C52_SD57_R2_0277.JPG","C52_SD57_R2_0278.JPG","C52_SD57_R2_0279.JPG","52","57","846"
"1377",295484816,"Dilligaf69",52259374,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73346047",5,"R1","C47_SD76_R1_0037.JPG","C47_SD76_R1_0038.JPG","C47_SD76_R1_0039.JPG","47","76","1588"
"1378",295484874,"Dilligaf69",52257190,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73345496",5,"R1","C31_SD59_R1_IMG_0067.JPG","C31_SD59_R1_IMG_0068.JPG","C31_SD59_R1_IMG_0069.JPG","31","59","487"
"1379",295484933,"Dilligaf69",52259298,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72544155",5,"R1","C45_SD5_R1_0016.JPG","C45_SD5_R1_0017.JPG","C45_SD5_R1_0018.JPG","45","5","1548"
"1380",295485018,"Dilligaf69",52256585,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72995734",5,"R1","C28_SD18_R1_0184.JPG","C28_SD18_R1_0185.JPG","C28_SD18_R1_0186.JPG","28","18","194"
"1381",295485094,"Dilligaf69",52259303,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73015419",5,"R1","C45_SD5_R1_0031.JPG","C45_SD5_R1_0032.JPG","C45_SD5_R1_0033.JPG","45","5","1553"
"1382",295485386,"Dilligaf69",52259423,"11.8",1,"T0",NA,1,"FOXGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455051",5,"R1","C47_SD76_R1_0133.JPG","C47_SD76_R1_0134.JPG","C47_SD76_R1_0135.JPG","47","76","1620"
"1383",295485558,"Dilligaf69",52259848,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"73065445",5,"R1","C52_SD69_R1_0169.JPG","C52_SD69_R1_0170.JPG","C52_SD69_R1_0171.JPG","52","69","1845"
"1384",295486388,"Dilligaf69",52256648,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"72973127",5,"R1","C28_SD18_R1_0268.JPG","C28_SD18_R1_0269.JPG","C28_SD18_R1_0270.JPG","28","18","222"
"1385",295486523,"Dilligaf69",53236227,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564194",5,"R2","C52_SD57_R2_0199.JPG","C52_SD57_R2_0200.JPG","C52_SD57_R2_0201.JPG","52","57","820"
"1386",295486885,"Dilligaf69",53236204,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565478",5,"R2","C52_SD57_R2_0130.JPG","C52_SD57_R2_0131.JPG","C52_SD57_R2_0132.JPG","52","57","797"
"1387",295489418,"Dilligaf69",53235481,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566568",5,"R2","C28_SD66_R2_0064.JPG","C28_SD66_R2_0065.JPG","C28_SD66_R2_0066.JPG","28","66","74"
"1388",295489562,"Dilligaf69",52258304,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73347744",5,"R1","C42_SD78_R1_0955.JPG","C42_SD78_R1_0956.JPG","C42_SD78_R1_0957.JPG","42","78","1020"
"1389",295489739,"Dilligaf69",52259452,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73455108",5,"R1","C48_SD71_R1_0004.JPG","C48_SD71_R1_0005.JPG","C48_SD71_R1_0006.JPG","48","71","1633"
"1390",295490151,"Dilligaf69",53236124,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","OTHER",16695,"74563870",5,"R2","C51_SD24_R2_0003.JPG","NA","NA","51","24","717"
"1391",295491237,"Dinolover",52257100,"11.8",1,"T0",NA,1,"OTHERBIRD",NA,NA,NA,NA,NA,16695,"72973659",5,"R1","C28_SD18_R1_0943.JPG","C28_SD18_R1_0944.JPG","C28_SD18_R1_0945.JPG","28","18","447"
"1392",295507284,"not-logged-in-80b7288f744c5fa018dd",53235805,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74566048",5,"R2","C37_SD72_R2_0004.JPG","C37_SD72_R2_0005.JPG","C37_SD72_R2_0006.JPG","37","72","398"
"1393",295507470,"not-logged-in-06c1d28395d624f1a70b",53236087,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564443",5,"R2","C49_SD84_R2_IMG_0052.JPG","C49_SD84_R2_IMG_0053.JPG","C49_SD84_R2_IMG_0054.JPG","49","84","680"
"1394",295507583,"not-logged-in-06c1d28395d624f1a70b",52257566,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","OTHER",16695,"73454807",5,"R1","C41_SD65_R1_0001.JPG","C41_SD65_R1_0002.JPG","C41_SD65_R1_0003.JPG","41","65","674"
"1395",295507707,"not-logged-in-f63fc8519d70f4af128d",53236181,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564764",5,"R2","C52_SD57_R2_0061.JPG","C52_SD57_R2_0062.JPG","C52_SD57_R2_0063.JPG","52","57","774"
"1396",295507860,"not-logged-in-9400791ddb4f55e9929c",53235748,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564077",5,"R2","C36_SD2_R2_0028.JPG","C36_SD2_R2_0029.JPG","C36_SD2_R2_0030.JPG","36","2","341"
"1397",295512718,"Tucson_Jo",53236172,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566072",5,"R2","C52_SD57_R2_0034.JPG","C52_SD57_R2_0035.JPG","C52_SD57_R2_0036.JPG","52","57","765"
"1398",295528537,"not-logged-in-af253b91a9b65f8a46c8",52256528,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73286425",5,"R1","C28_SD18_R1_0088.JPG","C28_SD18_R1_0089.JPG","C28_SD18_R1_0090.JPG","28","18","162"
"1399",295528839,"not-logged-in-af253b91a9b65f8a46c8",53236156,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565198",5,"R2","C51_SD24_R2_0097.JPG","C51_SD24_R2_0098.JPG","C51_SD24_R2_0099.JPG","51","24","749"
"1400",295529249,"not-logged-in-af253b91a9b65f8a46c8",52259482,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72691498",5,"R1","C48_SD71_R1_0052.JPG","C48_SD71_R1_0053.JPG","C48_SD71_R1_0054.JPG","48","71","1649"
"1401",295529491,"not-logged-in-af253b91a9b65f8a46c8",53235464,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74563742",5,"R2","C28_SD66_R2_0013.JPG","C28_SD66_R2_0014.JPG","C28_SD66_R2_0015.JPG","28","66","57"
"1402",295529895,"not-logged-in-af253b91a9b65f8a46c8",53235600,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566478",5,"R2","C32_SD68_R2_0157.JPG","C32_SD68_R2_0158.JPG","C32_SD68_R2_0159.JPG","32","68","193"
"1403",295530123,"not-logged-in-af253b91a9b65f8a46c8",53235973,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"23","OTHER",16695,"74563645",5,"R2","C47_SD85_R2_0007.JPG","C47_SD85_R2_0008.JPG","C47_SD85_R2_0009.JPG","47","85","566"
"1404",295530256,"not-logged-in-af253b91a9b65f8a46c8",52259236,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73487994",5,"R1","C42_SD78_R1_2392.JPG","C42_SD78_R1_2393.JPG","C42_SD78_R1_2394.JPG","42","78","1499"
"1405",295532311,"kristine0510",53235999,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74563449",5,"R2","C47_SD85_R2_0085.JPG","C47_SD85_R2_0086.JPG","C47_SD85_R2_0087.JPG","47","85","592"
"1406",295539068,"Matter01",53235452,"11.8",1,"T0",NA,1,"FISHER","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563846",5,"R2","C27_SD70_R2_0004.JPG","C27_SD70_R2_0005.JPG","C27_SD70_R2_0006.JPG","27","70","45"
"1407",295539151,"Matter01",53236272,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","23","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563396",5,"R2","C52_SD57_R2_0334.JPG","C52_SD57_R2_0335.JPG","C52_SD57_R2_0336.JPG","52","57","865"
"1408",295539227,"Matter01",52256577,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73019767",5,"R1","C28_SD18_R1_0175.JPG","C28_SD18_R1_0176.JPG","C28_SD18_R1_0177.JPG","28","18","191"
"1409",295539767,"Matter01",53235903,"11.8",1,"T0",NA,1,"COTTONTAILRABBIT","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564503",5,"R2","C43_SD22_R2_0103.JPG","C43_SD22_R2_0104.JPG","C43_SD22_R2_0105.JPG","43","22","496"
"1410",295539832,"Matter01",52259842,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72995930",5,"R1","C52_SD69_R1_0151.JPG","C52_SD69_R1_0152.JPG","C52_SD69_R1_0153.JPG","52","69","1839"
"1411",295540134,"Matter01",53236047,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","DUSTING10CM",NA,NA,NA,16695,"74565822",5,"R2","C48_SD64_R2_IMG_0079.JPG","C48_SD64_R2_IMG_0080.JPG","C48_SD64_R2_IMG_0081.JPG","48","64","640"
"1412",295549419,"not-logged-in-6d509a69301582842c85",53235980,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564491",5,"R2","C47_SD85_R2_0028.JPG","C47_SD85_R2_0029.JPG","C47_SD85_R2_0030.JPG","47","85","573"
"1413",295549899,"not-logged-in-6d509a69301582842c85",52259393,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72975535",5,"R1","C47_SD76_R1_0064.JPG","C47_SD76_R1_0065.JPG","C47_SD76_R1_0066.JPG","47","76","1597"
"1414",295550033,"not-logged-in-6d509a69301582842c85",53235917,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564568",5,"R2","C45_SD86_R2_0022.JPG","C45_SD86_R2_0023.JPG","C45_SD86_R2_0024.JPG","45","86","510"
